,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
857,2662.206,46.5052812,9.8065084,2.521,12.872,-14.241,2,110586,-,20250319T114634900000
858,2661.896,46.5052674,9.806523,2.642,11.52,-15.185,2,110586,-,20250319T114635000000
859,2661.595,46.5052531,9.8065361,2.74,10.319,-15.858,2,110586,-,20250319T114635100000
860,2661.241,46.5052379,9.8065478,2.908,9.302,-16.701,2,110586,-,20250319T114635200000
861,2660.947,46.5052221,9.8065573,2.945,7.643,-17.428,2,110586,-,20250319T114635300000
862,2660.641,46.5052063,9.8065656,2.993,6.582,-17.573,2,110586,-,20250319T114635400000
863,2660.367,46.50519,9.8065736,2.99,6.168,-17.984,2,110586,-,20250319T114635500000
864,2660.115,46.5051731,9.8065795,2.964,4.793,-18.616,2,110586,-,20250319T114635600000
865,2659.889,46.5051559,9.8065845,2.895,4.02,-18.974,2,110586,-,20250319T114635700000
866,2659.656,46.5051389,9.8065899,2.854,4.074,-18.904,2,110586,-,20250319T114635800000
867,2659.417,46.5051219,9.8065945,2.832,3.614,-18.932,2,110586,-,20250319T114635900000
868,2659.287,46.505105,9.8065987,2.645,3.218,-18.863,2,110586,-,20250319T114636000000
869,2659.262,46.505088,9.8066027,2.327,2.967,-18.75,2,110586,-,20250319T114636100000
870,2659.17,46.50507,9.8066069,2.157,3.102,-19.724,2,110586,-,20250319T114636200000
871,2658.821,46.5050521,9.8066113,2.408,3.489,-20.057,2,110586,-,20250319T114636300000
872,2658.376,46.5050353,9.8066155,2.762,3.576,-19.164,2,110586,-,20250319T114636400000
873,2658.101,46.5050183,9.8066192,2.796,2.96,-19.101,2,110586,-,20250319T114636500000
874,2657.9,46.5050009,9.8066231,2.711,2.971,-19.337,2,110586,-,20250319T114636600000
875,2657.725,46.504984,9.8066273,2.601,3.106,-18.901,2,110586,-,20250319T114636700000
876,2657.67,46.5049666,9.8066316,2.306,3.038,-19.267,2,110586,-,20250319T114636800000
877,2657.554,46.5049479,9.8066363,2.159,3.524,-20.556,2,110586,-,20250319T114636900000
878,2657.204,46.50493,9.8066407,2.42,3.6,-20.021,2,110586,-,20250319T114637000000
879,2656.953,46.5049129,9.8066448,2.471,3.281,-19.236,2,110586,-,20250319T114637100000
880,2656.737,46.5048955,9.806649,2.454,3.251,-19.396,2,110586,-,20250319T114637200000
881,2656.359,46.504878,9.8066533,2.71,3.511,-19.51,2,110586,-,20250319T114637300000
882,2655.891,46.5048604,9.8066578,3.078,3.804,-19.597,2,110586,-,20250319T114637400000
883,2655.39,46.5048427,9.8066623,3.437,3.835,-19.757,2,110586,-,20250319T114637500000
884,2654.916,46.5048247,9.8066669,3.693,3.831,-19.966,2,110586,-,20250319T114637600000
885,2654.544,46.5048067,9.8066713,3.722,3.516,-20.078,2,110586,-,20250319T114637700000
886,2654.289,46.5047888,9.8066757,3.548,3.254,-20.005,2,110586,-,20250319T114637800000
887,2654.135,46.5047712,9.8066799,3.225,2.957,-19.785,2,110586,-,20250319T114637900000
888,2654.13,46.5047536,9.806684,2.698,2.655,-19.708,2,110586,-,20250319T114638000000
889,2654.073,46.5047358,9.8066875,2.351,2.462,-19.903,2,110586,-,20250319T114638100000
890,2654.155,46.5047171,9.8066916,1.831,2.599,-20.813,2,110586,-,20250319T114638200000
891,2654.234,46.5046983,9.8066962,1.42,3.026,-21.132,2,110586,-,20250319T114638300000
892,2654.201,46.5046811,9.8067007,1.269,3.232,-19.688,2,110586,-,20250319T114638400000
893,2654.305,46.5046644,9.8067051,0.906,3.014,-18.962,2,110586,-,20250319T114638500000
894,2654.526,46.5046471,9.8067095,0.404,2.927,-19.428,2,110586,-,20250319T114638600000
895,2654.633,46.5046303,9.8067136,0.178,2.915,-18.948,2,110586,-,20250319T114638700000
896,2654.801,46.5046132,9.806718,-0.11,3.039,-19.231,2,110586,-,20250319T114638800000
