,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
212,3014.15,39.5757535,-106.5186727,8.294,-20.4,21.019,1,109575,DH,20241213T181340700000
213,3013.399,39.5757737,-106.5186953,8.209,-19.533,22.028,1,109575,DH,20241213T181340800000
214,3012.509,39.5757937,-106.5187178,8.273,-19.4,22.246,1,109575,DH,20241213T181340900000
215,3011.582,39.5758138,-106.5187399,8.366,-19.062,22.402,1,109575,DH,20241213T181341000000
216,3010.771,39.5758346,-106.5187611,8.33,-18.385,22.923,1,109575,DH,20241213T181341100000
217,3009.78,39.5758553,-106.5187821,8.478,-18.146,23.122,1,109575,DH,20241213T181341200000
218,3008.73,39.5758756,-106.5188025,8.671,-17.763,22.864,1,109575,DH,20241213T181341300000
219,3007.529,39.5758958,-106.5188237,8.998,-18.314,22.676,1,109575,DH,20241213T181341400000
220,3006.245,39.5759163,-106.5188451,9.38,-18.551,22.973,1,109575,DH,20241213T181341500000
221,3005.095,39.5759375,-106.5188657,9.585,-17.948,23.557,1,109575,DH,20241213T181341600000
222,3004.072,39.5759593,-106.518885,9.636,-16.896,24.097,1,109575,DH,20241213T181341700000
223,3003.144,39.575982,-106.5189029,9.585,-15.596,24.961,1,109575,DH,20241213T181341800000
224,3002.412,39.5760056,-106.5189176,9.335,-12.944,25.947,1,109575,DH,20241213T181341900000
225,3001.724,39.5760298,-106.5189313,9.069,-11.693,26.567,1,109575,DH,20241213T181342000000
226,3001.159,39.5760548,-106.5189431,8.706,-10.061,27.292,1,109575,DH,20241213T181342100000
227,3000.637,39.5760801,-106.518953,8.335,-8.438,27.744,1,109575,DH,20241213T181342200000
228,3000.298,39.5761059,-106.5189608,7.819,-6.492,28.15,1,109575,DH,20241213T181342300000
229,3000.062,39.5761316,-106.518968,7.252,-5.597,28.049,1,109575,DH,20241213T181342400000
230,2999.609,39.5761574,-106.5189748,6.969,-5.462,28.336,1,109575,DH,20241213T181342500000
231,2999.167,39.576183,-106.5189821,6.706,-5.756,28.123,1,109575,DH,20241213T181342600000
232,2998.712,39.5762083,-106.5189893,6.481,-5.826,27.935,1,109575,DH,20241213T181342700000
233,2998.178,39.5762335,-106.5189967,6.36,-6.131,27.927,1,109575,DH,20241213T181342800000
234,2997.754,39.5762583,-106.5190067,6.147,-7.744,27.403,1,109575,DH,20241213T181342900000
235,2997.194,39.5762823,-106.5190166,6.089,-8.249,26.794,1,109575,DH,20241213T181343000000
236,2996.784,39.5763055,-106.5190302,5.9,-10.584,25.903,1,109575,DH,20241213T181343100000
237,2996.542,39.5763276,-106.5190465,5.569,-12.675,24.757,1,109575,DH,20241213T181343200000
238,2996.31,39.5763489,-106.519064,5.26,-13.967,23.867,1,109575,DH,20241213T181343300000
239,2995.984,39.5763694,-106.5190829,5.074,-15.521,22.781,1,109575,DH,20241213T181343400000
240,2995.654,39.5763887,-106.5191029,4.906,-16.609,21.628,1,109575,DH,20241213T181343500000
241,2995.288,39.5764076,-106.5191231,4.775,-17.105,21.025,1,109575,DH,20241213T181343600000
242,2994.864,39.5764256,-106.5191444,4.714,-18.064,20.126,1,109575,DH,20241213T181343700000
243,2994.35,39.5764429,-106.5191667,4.762,-19.009,19.364,1,109575,DH,20241213T181343800000
