,elevation,latitude,longitude,speedD,speedE,speedN,run,tf_id,discipline_from_name,timestamp
202,2242.464,46.5833545,7.9456906,4.017,-20.928,-17.461,1,109869,DH,20250115T125204600000
203,2242.016,46.5833388,7.9456639,4.061,-20.685,-17.491,1,109869,DH,20250115T125204700000
204,2241.632,46.5833226,7.9456368,4.037,-20.702,-17.84,1,109869,DH,20250115T125204800000
205,2240.999,46.583307,7.9456103,4.261,-20.852,-17.602,1,109869,DH,20250115T125204900000
206,2240.291,46.5832915,7.9455842,4.537,-20.637,-17.465,1,109869,DH,20250115T125205000000
207,2239.627,46.5832758,7.9455582,4.746,-20.443,-17.54,1,109869,DH,20250115T125205100000
208,2238.828,46.58326,7.9455323,5.076,-20.527,-17.608,1,109869,DH,20250115T125205200000
209,2237.842,46.5832445,7.9455068,5.573,-20.455,-17.419,1,109869,DH,20250115T125205300000
210,2236.767,46.5832291,7.9454814,6.121,-20.365,-17.302,1,109869,DH,20250115T125205400000
211,2235.64,46.5832136,7.9454559,6.677,-20.389,-17.252,1,109869,DH,20250115T125205500000
212,2234.429,46.583198,7.9454306,7.272,-20.248,-17.27,1,109869,DH,20250115T125205600000
213,2233.152,46.5831824,7.9454051,7.889,-20.247,-17.289,1,109869,DH,20250115T125205700000
214,2231.75,46.5831669,7.9453802,8.591,-19.99,-17.112,1,109869,DH,20250115T125205800000
215,2230.365,46.5831517,7.9453546,9.206,-20.199,-16.835,1,109869,DH,20250115T125205900000
216,2228.982,46.5831355,7.9453272,9.751,-21.262,-17.586,1,109869,DH,20250115T125206000000
217,2227.86,46.5831191,7.9453004,9.926,-20.788,-18.046,1,109869,DH,20250115T125206100000
218,2226.763,46.5831023,7.9452734,10.053,-20.789,-18.432,1,109869,DH,20250115T125206200000
219,2225.705,46.5830852,7.9452458,10.118,-21.102,-18.758,1,109869,DH,20250115T125206300000
220,2224.667,46.5830681,7.9452178,10.152,-21.335,-18.945,1,109869,DH,20250115T125206400000
221,2223.674,46.5830508,7.9451893,10.128,-21.743,-19.14,1,109869,DH,20250115T125206500000
222,2222.675,46.5830333,7.9451604,10.114,-22.028,-19.345,1,109869,DH,20250115T125206600000
223,2221.699,46.5830158,7.9451313,10.072,-22.267,-19.404,1,109869,DH,20250115T125206700000
224,2220.76,46.5829983,7.9451016,9.994,-22.609,-19.394,1,109869,DH,20250115T125206800000
225,2219.88,46.5829809,7.9450716,9.857,-22.907,-19.422,1,109869,DH,20250115T125206900000
226,2219.026,46.5829633,7.9450416,9.709,-22.933,-19.505,1,109869,DH,20250115T125207000000
227,2218.189,46.5829456,7.9450113,9.562,-23.155,-19.604,1,109869,DH,20250115T125207100000
228,2217.414,46.5829277,7.9449803,9.36,-23.612,-19.87,1,109869,DH,20250115T125207200000
229,2216.637,46.5829099,7.9449493,9.185,-23.738,-19.771,1,109869,DH,20250115T125207300000
230,2215.895,46.5828923,7.9449182,8.988,-23.811,-19.702,1,109869,DH,20250115T125207400000
231,2215.125,46.5828743,7.9448869,8.846,-23.953,-19.86,1,109869,DH,20250115T125207500000
232,2214.295,46.5828566,7.9448556,8.789,-23.955,-19.74,1,109869,DH,20250115T125207600000
233,2213.466,46.5828391,7.9448243,8.736,-24.042,-19.612,1,109869,DH,20250115T125207700000
234,2212.652,46.5828217,7.9447925,8.669,-24.28,-19.366,1,109869,DH,20250115T125207800000
235,2211.855,46.5828047,7.9447604,8.591,-24.549,-19.111,1,109869,DH,20250115T125207900000
236,2211.088,46.5827877,7.9447276,8.491,-24.985,-18.945,1,109869,DH,20250115T125208000000
237,2210.356,46.582771,7.9446944,8.364,-25.269,-18.681,1,109869,DH,20250115T125208100000
238,2209.723,46.5827548,7.9446604,8.143,-25.844,-18.208,1,109869,DH,20250115T125208200000
239,2209.225,46.5827389,7.9446252,7.804,-26.629,-17.766,1,109869,DH,20250115T125208300000
240,2208.76,46.5827233,7.9445896,7.466,-27.049,-17.455,1,109869,DH,20250115T125208400000
